Symbol	chr	start	end	strand	Unique08	Unique01
chr22+	chr22	18359740	18359765	+	1.0	0.0
chr22+	chr22	18658210	18658235	+	1.0	0.0
chr22+	chr22	18695770	18695795	+	1.0	0.0
chr22+	chr22	18761060	18761085	+	1.0	0.0
chr22+	chr22	18883780	18883805	+	1.0	0.0
chr22+	chr22	18930130	18930155	+	1.0	0.0
chr22+	chr22	18964150	18964175	+	2.0	0.0
chr22+	chr22	18976630	18976655	+	1.0	0.0
chr22+	chr22	18982630	18982655	+	5.0	0.0
chr22+	chr22	19155560	19155585	+	14.0	0.0
chr22+	chr22	19407630	19407655	+	1.0	0.0
chr22+	chr22	20019450	20019475	+	0.0	1.0
chr22+	chr22	20206140	20206165	+	1.0	0.0
chr22+	chr22	20280410	20280435	+	1.0	0.0
chr22+	chr22	20624980	20625005	+	1.0	0.0
chr22+	chr22	20907570	20907595	+	7.0	0.0
chr22+	chr22	21043720	21043745	+	1.0	0.0
chr22+	chr22	21225680	21225705	+	0.0	5.0
chr22+	chr22	21485300	21485325	+	0.0	1.0
chr22+	chr22	21636570	21636595	+	1.0	0.0
chr22+	chr22	21688330	21688355	+	2.0	0.0
chr22+	chr22	21861610	21861635	+	1.0	0.0
chr22+	chr22	22220570	22220595	+	0.0	3.0
chr22+	chr22	22349300	22349325	+	0.0	4.0
chr22+	chr22	22450350	22450375	+	0.0	3.0
chr22+	chr22	22616220	22616245	+	0.0	1.0
chr22+	chr22	22641600	22641625	+	1.0	0.0
chr22+	chr22	22641660	22641685	+	0.0	1.0
chr22+	chr22	22657200	22657225	+	0.0	1.0
chr22+	chr22	22724220	22724245	+	1.0	0.0
chr22+	chr22	22936670	22936695	+	0.0	5.0
chr22+	chr22	23357330	23357355	+	0.0	1.0
chr22+	chr22	23373530	23373555	+	1.0	0.0
chr22+	chr22	23416770	23416795	+	1.0	0.0
chr22+	chr22	23589310	23589335	+	1.0	0.0
chr22+	chr22	23628610	23628635	+	7.0	0.0
chr22+	chr22	23638990	23639015	+	9.0	0.0
chr22+	chr22	23668880	23668905	+	0.0	1.0
chr22+	chr22	23779200	23779225	+	3.0	0.0
chr22+	chr22	23855280	23855305	+	0.0	1.0
chr22+	chr22	23882780	23882805	+	1.0	0.0
chr22+	chr22	23980370	23980395	+	2.0	0.0
chr22+	chr22	24133850	24133875	+	6.0	0.0
chr22+	chr22	24158950	24158975	+	0.0	2.0
chr22+	chr22	24532040	24532065	+	0.0	2.0
chr22+	chr22	24535860	24535885	+	2.0	1.0
chr22+	chr22	24647380	24647405	+	1.0	0.0
chr22+	chr22	24965140	24965165	+	1.0	0.0
chr22+	chr22	25033890	25033915	+	1.0	0.0
chr22+	chr22	25078190	25078215	+	5.0	0.0
chr22+	chr22	25152630	25152655	+	1.0	0.0
chr22+	chr22	25161640	25161665	+	0.0	2.0
chr22+	chr22	25275180	25275205	+	1.0	0.0
chr22+	chr22	25532070	25532095	+	3.0	0.0
chr22+	chr22	25688730	25688755	+	4.0	0.0
chr22+	chr22	25794770	25794795	+	1.0	0.0
chr22+	chr22	25966860	25966885	+	10.0	0.0
chr22+	chr22	26284830	26284855	+	0.0	1.0
chr22+	chr22	26408320	26408345	+	5.0	0.0
chr22+	chr22	26481830	26481855	+	1.0	0.0
chr22+	chr22	26578980	26579005	+	0.0	2.0
chr22+	chr22	27026440	27026465	+	3.0	0.0
chr22+	chr22	27057090	27057115	+	4.0	0.0
chr22+	chr22	27099170	27099195	+	2.0	0.0
chr22+	chr22	27256230	27256255	+	0.0	1.0
chr22+	chr22	27638910	27638935	+	0.0	4.0
chr22+	chr22	27717920	27717945	+	0.0	2.0
chr22+	chr22	27768640	27768665	+	0.0	1.0
chr22+	chr22	27872180	27872205	+	3.0	0.0
chr22+	chr22	27983940	27983965	+	5.0	1.0
chr22+	chr22	28147110	28147135	+	6.0	0.0
chr22+	chr22	28256200	28256225	+	2.0	0.0
chr22+	chr22	28268130	28268155	+	0.0	2.0
chr22+	chr22	28315470	28315495	+	4.0	0.0
chr22+	chr22	28321590	28321615	+	4.0	0.0
chr22+	chr22	28371150	28371175	+	0.0	1.0
chr22+	chr22	28578010	28578035	+	0.0	1.0
chr22+	chr22	28631510	28631535	+	1.0	0.0
chr22+	chr22	28729310	28729335	+	4.0	0.0
chr22+	chr22	28786390	28786415	+	1.0	0.0
chr22+	chr22	28826610	28826635	+	1.0	0.0
chr22+	chr22	28840000	28840025	+	1.0	0.0
chr22+	chr22	28947630	28947655	+	0.0	5.0
chr22+	chr22	29084510	29084535	+	3.0	0.0
chr22+	chr22	29174440	29174465	+	0.0	1.0
chr22+	chr22	29191150	29191175	+	0.0	5.0
chr22+	chr22	29651780	29651805	+	2.0	0.0
chr22+	chr22	29865560	29865585	+	0.0	3.0
chr22+	chr22	29972960	29972985	+	4.0	1.0
chr22+	chr22	30029600	30029625	+	1.0	0.0
chr22+	chr22	30069370	30069395	+	1.0	0.0
chr22+	chr22	30279900	30279925	+	2.0	0.0
chr22+	chr22	30554130	30554155	+	6.0	0.0
chr22+	chr22	30630730	30630755	+	4.0	0.0
chr22+	chr22	30792900	30792925	+	6.0	0.0
chr22+	chr22	31044460	31044485	+	2.0	0.0
chr22+	chr22	31083070	31083095	+	1.0	0.0
chr22+	chr22	31124530	31124555	+	1.0	0.0
chr22+	chr22	31254940	31254965	+	2.0	0.0
chr22+	chr22	31369910	31369935	+	1.0	0.0
chr22+	chr22	31589970	31589995	+	0.0	1.0
chr22+	chr22	31594500	31594525	+	1.0	0.0
chr22+	chr22	31669040	31669065	+	2.0	0.0
chr22+	chr22	32363220	32363245	+	0.0	1.0
chr22+	chr22	32368970	32368995	+	0.0	1.0
chr22+	chr22	32527540	32527565	+	0.0	1.0
chr22+	chr22	32534367	32534392	+	3.0	0.0
chr22+	chr22	32646570	32646595	+	1.0	0.0
chr22+	chr22	32760690	32760715	+	0.0	1.0
chr22+	chr22	32801650	32801675	+	2.0	0.0
chr22+	chr22	32861700	32861725	+	0.0	1.0
chr22+	chr22	33064870	33064895	+	1.0	0.0
chr22+	chr22	33366100	33366125	+	0.0	8.0
chr22+	chr22	33652640	33652665	+	4.0	0.0
chr22+	chr22	33689580	33689605	+	0.0	1.0
chr22+	chr22	34318620	34318645	+	0.0	3.0
chr22+	chr22	34353240	34353265	+	7.0	0.0
chr22+	chr22	34554280	34554305	+	0.0	1.0
chr22+	chr22	34568820	34568845	+	1.0	0.0
chr22+	chr22	35083660	35083685	+	1.0	0.0
chr22+	chr22	35161080	35161105	+	1.0	0.0
chr22+	chr22	35304010	35304035	+	1.0	0.0
chr22+	chr22	35507890	35507915	+	0.0	1.0
chr22+	chr22	35551000	35551025	+	0.0	2.0
chr22+	chr22	35670930	35670955	+	0.0	1.0
chr22+	chr22	35802100	35802125	+	4.0	0.0
chr22+	chr22	35914920	35914945	+	0.0	2.0
chr22+	chr22	36127390	36127415	+	1.0	0.0
chr22+	chr22	36420590	36420615	+	0.0	1.0
chr22+	chr22	36505400	36505425	+	0.0	1.0
chr22+	chr22	36505800	36505825	+	0.0	3.0
chr22+	chr22	36634530	36634555	+	4.0	0.0
chr22+	chr22	36700320	36700345	+	0.0	4.0
chr22+	chr22	36718380	36718405	+	0.0	2.0
chr22+	chr22	36734910	36734935	+	1.0	0.0
chr22+	chr22	36962130	36962155	+	0.0	1.0
chr22+	chr22	37065390	37065415	+	0.0	1.0
chr22+	chr22	37224240	37224265	+	1.0	0.0
chr22+	chr22	37433880	37433905	+	1.0	0.0
chr22+	chr22	37994140	37994165	+	0.0	1.0
chr22+	chr22	38082240	38082265	+	1.0	0.0
chr22+	chr22	38235730	38235755	+	1.0	0.0
chr22+	chr22	38246210	38246235	+	0.0	1.0
chr22+	chr22	38361180	38361205	+	1.0	0.0
chr22+	chr22	38649390	38649415	+	1.0	0.0
chr22+	chr22	38844660	38844685	+	0.0	2.0
chr22+	chr22	38906830	38906855	+	4.0	0.0
chr22+	chr22	39037250	39037275	+	4.0	0.0
chr22+	chr22	39070900	39070925	+	0.0	2.0
chr22+	chr22	39341760	39341785	+	1.0	0.0
chr22+	chr22	39383810	39383835	+	1.0	0.0
chr22+	chr22	39484930	39484955	+	2.0	0.0
chr22+	chr22	39495150	39495175	+	0.0	2.0
chr22+	chr22	39553600	39553625	+	1.0	0.0
chr22+	chr22	39591930	39591955	+	1.0	0.0
chr22+	chr22	39618160	39618185	+	0.0	3.0
chr22+	chr22	40287410	40287435	+	1.0	0.0
chr22+	chr22	40304360	40304385	+	0.0	1.0
chr22+	chr22	40379270	40379295	+	0.0	1.0
chr22+	chr22	40385460	40385485	+	1.0	0.0
chr22+	chr22	40399480	40399505	+	1.0	0.0
chr22+	chr22	40460750	40460775	+	0.0	1.0
chr22+	chr22	40544630	40544655	+	0.0	4.0
chr22+	chr22	40947420	40947445	+	1.0	0.0
chr22+	chr22	41177380	41177405	+	1.0	0.0
chr22+	chr22	41398290	41398315	+	0.0	1.0
chr22+	chr22	41551390	41551415	+	0.0	1.0
chr22+	chr22	41751580	41751605	+	4.0	0.0
chr22+	chr22	41846550	41846575	+	3.0	0.0
chr22+	chr22	41897770	41897795	+	5.0	0.0
chr22+	chr22	41972600	41972625	+	7.0	0.0
chr22+	chr22	42007690	42007715	+	2.0	0.0
chr22+	chr22	42014960	42014985	+	0.0	3.0
chr22+	chr22	42420540	42420565	+	1.0	0.0
chr22+	chr22	42467190	42467215	+	7.0	0.0
chr22+	chr22	42481710	42481735	+	3.0	0.0
chr22+	chr22	42763230	42763255	+	6.0	0.0
chr22+	chr22	42808670	42808695	+	1.0	0.0
chr22+	chr22	43001260	43001285	+	2.0	0.0
chr22+	chr22	43028620	43028645	+	2.0	0.0
chr22+	chr22	43520530	43520555	+	1.0	0.0
chr22+	chr22	43527160	43527185	+	0.0	1.0
chr22+	chr22	43541560	43541585	+	6.0	0.0
chr22+	chr22	43554510	43554535	+	0.0	1.0
chr22+	chr22	43718550	43718575	+	2.0	0.0
chr22+	chr22	43722390	43722415	+	0.0	2.0
chr22+	chr22	43841720	43841745	+	0.0	3.0
chr22+	chr22	44239230	44239255	+	6.0	0.0
chr22+	chr22	44294300	44294325	+	0.0	1.0
chr22+	chr22	44305380	44305405	+	1.0	0.0
chr22+	chr22	44363290	44363315	+	4.0	0.0
chr22+	chr22	45417560	45417585	+	0.0	1.0
chr22+	chr22	45580160	45580185	+	1.0	0.0
chr22+	chr22	45730090	45730115	+	2.0	0.0
chr22+	chr22	45735880	45735905	+	0.0	2.0
chr22+	chr22	45753420	45753445	+	4.0	0.0
chr22+	chr22	46722070	46722095	+	0.0	4.0
chr22+	chr22	47116530	47116555	+	1.0	0.0
chr22+	chr22	47172970	47172995	+	0.0	1.0
chr22+	chr22	47292060	47292085	+	1.0	0.0
chr22+	chr22	47334300	47334325	+	0.0	4.0
chr22+	chr22	47488590	47488615	+	0.0	2.0
chr22+	chr22	47869380	47869405	+	1.0	0.0
chr22+	chr22	48078800	48078825	+	5.0	0.0
chr22+	chr22	48293710	48293735	+	0.0	2.0
chr22+	chr22	48894800	48894825	+	0.0	1.0
chr22+	chr22	48908800	48908825	+	6.0	0.0
chr22+	chr22	49007170	49007195	+	0.0	1.0
chr22+	chr22	49364920	49364945	+	0.0	3.0
chr22+	chr22	49543090	49543115	+	0.0	1.0
chr22+	chr22	49660000	49660025	+	1.0	0.0
chr22+	chr22	49735730	49735755	+	5.0	1.0
chr22+	chr22	49864560	49864585	+	1.0	0.0
chr22+	chr22	50165520	50165545	+	0.0	1.0
chr22+	chr22	50185950	50185975	+	11.0	0.0
chr22+	chr22	50240890	50240915	+	0.0	1.0
chr22+	chr22	50628750	50628775	+	1.0	0.0
chr22+	chr22	50646030	50646055	+	5.0	0.0
chr22+	chr22	50756640	50756665	+	7.0	0.0
chr22+	chr22	50805370	50805395	+	0.0	1.0
chr22+	chr22	51102550	51102575	+	1.0	0.0
chr22+	chr22	51173160	51173185	+	0.0	4.0
chr5+	chr5	74790	74815	+	0.0	2.0
chr5+	chr5	282000	282025	+	10.0	0.0
chr5+	chr5	302520	302545	+	0.0	1.0
chr5+	chr5	754500	754525	+	1.0	0.0
chr5+	chr5	878100	878125	+	0.0	1.0
chr5+	chr5	999480	999505	+	2.0	0.0
chr5+	chr5	1177330	1177355	+	1.0	0.0
chr5+	chr5	1185300	1185325	+	0.0	1.0
chr5+	chr5	1245240	1245265	+	3.0	0.0
chr5+	chr5	1265360	1265385	+	1.0	0.0
chr5+	chr5	1504950	1504975	+	0.0	3.0
chr5+	chr5	1508530	1508555	+	0.0	3.0
chr5+	chr5	1754330	1754355	+	0.0	2.0
chr5+	chr5	1854700	1854725	+	0.0	2.0
chr5+	chr5	2531840	2531865	+	1.0	0.0
chr5+	chr5	2990800	2990825	+	0.0	2.0
chr5+	chr5	3253500	3253525	+	5.0	0.0
chr5+	chr5	3278310	3278335	+	0.0	2.0
chr5+	chr5	3542020	3542045	+	1.0	0.0
chr5+	chr5	3567230	3567255	+	1.0	0.0
chr5+	chr5	4488610	4488635	+	0.0	2.0
chr5+	chr5	5008060	5008085	+	0.0	2.0
chr5+	chr5	5037260	5037285	+	0.0	4.0
chr5+	chr5	5070710	5070735	+	13.0	0.0
chr5+	chr5	5118330	5118355	+	0.0	3.0
chr5+	chr5	5317960	5317985	+	1.0	0.0
chr5+	chr5	5752140	5752165	+	1.0	0.0
chr5+	chr5	6152650	6152675	+	1.0	0.0
chr5+	chr5	6643610	6643635	+	1.0	0.0
chr5+	chr5	6754560	6754585	+	1.0	0.0
chr5+	chr5	7337370	7337395	+	1.0	0.0
chr5+	chr5	7493450	7493475	+	0.0	4.0
chr5+	chr5	7822340	7822365	+	0.0	2.0
chr5+	chr5	7880760	7880785	+	0.0	3.0
chr5+	chr5	8284970	8284995	+	0.0	1.0
chr5+	chr5	8378140	8378165	+	0.0	1.0
chr5+	chr5	8418360	8418385	+	0.0	2.0
chr5+	chr5	8432820	8432845	+	1.0	0.0
chr5+	chr5	8642380	8642405	+	2.0	0.0
chr5+	chr5	8934490	8934515	+	5.0	0.0
chr5+	chr5	9538800	9538825	+	1.0	0.0
chr5+	chr5	10801980	10802005	+	4.0	0.0
chr5+	chr5	11025030	11025055	+	1.0	0.0
chr5+	chr5	11065800	11065825	+	5.0	0.0
chr5+	chr5	11639980	11640005	+	0.0	12.0
chr5+	chr5	11970950	11970975	+	0.0	3.0
chr5+	chr5	12075110	12075135	+	0.0	2.0
chr5+	chr5	12329840	12329865	+	0.0	1.0
chr5+	chr5	12380500	12380525	+	0.0	1.0
chr5+	chr5	12526050	12526075	+	0.0	3.0
chr5+	chr5	12959490	12959515	+	1.0	0.0
chr5+	chr5	12964480	12964505	+	1.0	0.0
chr5+	chr5	13621490	13621515	+	0.0	3.0
chr5+	chr5	13831400	13831425	+	0.0	5.0
chr5+	chr5	14828500	14828525	+	1.0	0.0
chr5+	chr5	15005940	15005965	+	4.0	0.0
chr5+	chr5	15097010	15097035	+	3.0	0.0
chr5+	chr5	15194200	15194225	+	0.0	7.0
chr5+	chr5	15671460	15671485	+	0.0	2.0
chr5+	chr5	15999530	15999555	+	0.0	6.0
chr5+	chr5	16064150	16064175	+	0.0	1.0
chr5+	chr5	16130710	16130735	+	3.0	0.0
chr5+	chr5	16351090	16351115	+	2.0	0.0
chr5+	chr5	16466510	16466535	+	2.0	0.0
chr5+	chr5	16545830	16545855	+	2.0	0.0
chr5+	chr5	16748960	16748985	+	0.0	4.0
chr5+	chr5	16804940	16804965	+	6.0	0.0
chr5+	chr5	16821370	16821395	+	0.0	4.0
chr5+	chr5	17202380	17202405	+	0.0	2.0
chr5+	chr5	17334550	17334575	+	0.0	5.0
chr5+	chr5	17340490	17340515	+	1.0	0.0
chr5+	chr5	17514360	17514385	+	0.0	1.0
chr5+	chr5	17584420	17584445	+	0.0	1.0
chr5+	chr5	17805590	17805615	+	0.0	1.0
chr5+	chr5	18090570	18090595	+	1.0	0.0
chr5+	chr5	18244730	18244755	+	2.0	0.0
chr5+	chr5	18297790	18297815	+	1.0	0.0
chr5+	chr5	18320380	18320405	+	0.0	2.0
chr5+	chr5	18357120	18357145	+	0.0	1.0
chr5+	chr5	18952640	18952665	+	0.0	2.0
chr5+	chr5	18958600	18958625	+	2.0	0.0
chr5+	chr5	19327020	19327045	+	5.0	0.0
chr5+	chr5	20136840	20136865	+	2.0	0.0
chr5+	chr5	20556500	20556525	+	0.0	3.0
chr5+	chr5	20626500	20626525	+	3.0	0.0
chr5+	chr5	20838490	20838515	+	1.0	0.0
chr5+	chr5	21319830	21319855	+	4.0	0.0
chr5+	chr5	21364500	21364525	+	0.0	1.0
chr5+	chr5	21453960	21453985	+	4.0	0.0
chr5+	chr5	22019300	22019325	+	1.0	0.0
chr5+	chr5	22192000	22192025	+	1.0	0.0
chr5+	chr5	22207200	22207225	+	2.0	0.0
chr5+	chr5	22370100	22370125	+	0.0	2.0
chr5+	chr5	22429310	22429335	+	0.0	3.0
chr5+	chr5	22634770	22634795	+	0.0	2.0
chr5+	chr5	23246720	23246745	+	0.0	1.0
chr5+	chr5	23449670	23449695	+	5.0	0.0
chr5+	chr5	23615710	23615735	+	1.0	0.0
chr5+	chr5	23646600	23646625	+	0.0	1.0
chr5+	chr5	23670420	23670445	+	0.0	4.0
chr5+	chr5	23760050	23760075	+	2.0	0.0
chr5+	chr5	24035670	24035695	+	0.0	1.0
chr5+	chr5	24163320	24163345	+	1.0	0.0
chr5+	chr5	24909620	24909645	+	2.0	0.0
chr5+	chr5	24984100	24984125	+	0.0	5.0
chr5+	chr5	25029240	25029265	+	6.0	0.0
chr5+	chr5	25379930	25379955	+	1.0	0.0
chr5+	chr5	25492900	25492925	+	0.0	3.0
chr5+	chr5	25638560	25638585	+	1.0	0.0
chr5+	chr5	26095730	26095755	+	2.0	0.0
chr5+	chr5	26712370	26712395	+	0.0	4.0
chr5+	chr5	27574340	27574365	+	0.0	1.0
chr5+	chr5	27621290	27621315	+	2.0	0.0
chr5+	chr5	27916340	27916365	+	0.0	1.0
chr5+	chr5	28455750	28455775	+	1.0	0.0
chr5+	chr5	28503880	28503905	+	0.0	1.0
chr5+	chr5	29017780	29017805	+	2.0	0.0
chr5+	chr5	29023530	29023555	+	0.0	1.0
chr5+	chr5	29311350	29311375	+	1.0	0.0
chr5+	chr5	30275910	30275935	+	3.0	0.0
chr5+	chr5	30806250	30806275	+	1.0	0.0
chr5+	chr5	31531140	31531165	+	4.0	0.0
chr5+	chr5	31998280	31998305	+	1.0	0.0
chr5+	chr5	32259060	32259085	+	1.0	0.0
chr5+	chr5	32292210	32292235	+	9.0	1.0
chr5+	chr5	32333070	32333095	+	1.0	0.0
chr5+	chr5	32370280	32370305	+	3.0	0.0
chr5+	chr5	33100850	33100875	+	5.0	1.0
chr5+	chr5	33394530	33394555	+	1.0	0.0
chr5+	chr5	33434190	33434215	+	0.0	4.0
chr5+	chr5	33469800	33469825	+	0.0	2.0
chr5+	chr5	33540350	33540375	+	0.0	1.0
chr5+	chr5	33595680	33595705	+	1.0	0.0
chr5+	chr5	33702350	33702375	+	0.0	1.0
chr5+	chr5	34068580	34068605	+	0.0	5.0
chr5+	chr5	34225970	34225995	+	0.0	1.0
chr5+	chr5	34619230	34619255	+	0.0	1.0
chr5+	chr5	34791910	34791935	+	0.0	1.0
chr5+	chr5	35010050	35010075	+	1.0	0.0
chr5+	chr5	35482020	35482045	+	1.0	0.0
chr5+	chr5	35742510	35742535	+	0.0	2.0
chr5+	chr5	36403200	36403225	+	1.0	0.0
chr5+	chr5	36737180	36737205	+	0.0	2.0
chr5+	chr5	36912500	36912525	+	1.0	0.0
chr5+	chr5	37359200	37359225	+	0.0	1.0
chr5+	chr5	37472780	37472805	+	1.0	0.0
chr5+	chr5	37513850	37513875	+	0.0	2.0
chr5+	chr5	37738750	37738775	+	0.0	2.0
chr5+	chr5	37780740	37780765	+	0.0	2.0
chr5+	chr5	37886090	37886115	+	0.0	3.0
chr5+	chr5	37919300	37919325	+	3.0	0.0
chr5+	chr5	38238940	38238965	+	0.0	2.0
chr5+	chr5	38593790	38593815	+	1.0	0.0
chr5+	chr5	38821446	38821471	+	0.0	0.0
chr5+	chr5	39345180	39345205	+	0.0	1.0
chr5+	chr5	39633330	39633355	+	1.0	0.0
chr5+	chr5	39994370	39994395	+	0.0	2.0
chr5+	chr5	40117630	40117655	+	2.0	0.0
chr5+	chr5	40287320	40287345	+	2.0	0.0
chr5+	chr5	40345860	40345885	+	1.0	0.0
chr5+	chr5	40400760	40400785	+	0.0	2.0
chr5+	chr5	40929280	40929305	+	2.0	0.0
chr5+	chr5	41276540	41276565	+	0.0	2.0
chr5+	chr5	41490590	41490615	+	0.0	1.0
chr5+	chr5	41774480	41774505	+	2.0	0.0
chr5+	chr5	41871570	41871595	+	2.0	0.0
chr5+	chr5	41962010	41962035	+	2.0	0.0
chr5+	chr5	42541860	42541885	+	0.0	2.0
chr5+	chr5	42828340	42828365	+	0.0	1.0
chr5+	chr5	42975440	42975465	+	0.0	1.0
chr5+	chr5	43307220	43307245	+	3.0	0.0
chr5+	chr5	43734310	43734335	+	0.0	3.0
chr5+	chr5	43983010	43983035	+	0.0	1.0
chr5+	chr5	44136950	44136975	+	1.0	0.0
chr5+	chr5	44321710	44321735	+	3.0	0.0
chr5+	chr5	44342310	44342335	+	1.0	0.0
chr5+	chr5	45628860	45628885	+	1.0	0.0
chr5+	chr5	46128190	46128215	+	0.0	6.0
chr5+	chr5	46194660	46194685	+	0.0	1.0
chr5+	chr5	46359260	46359285	+	0.0	1.0
chr5+	chr5	46365260	46365285	+	1.0	0.0
chr5+	chr5	49440820	49440845	+	2.0	0.0
chr5+	chr5	50480570	50480595	+	1.0	0.0
chr5+	chr5	50573280	50573305	+	1.0	0.0
chr5+	chr5	51827630	51827655	+	0.0	2.0
chr5+	chr5	51909660	51909685	+	0.0	1.0
chr5+	chr5	52128220	52128245	+	0.0	1.0
chr5+	chr5	52130560	52130585	+	0.0	1.0
chr5+	chr5	52214980	52215005	+	0.0	2.0
chr5+	chr5	52342740	52342765	+	3.0	0.0
chr5+	chr5	52385880	52385905	+	0.0	3.0
chr5+	chr5	52471100	52471125	+	0.0	2.0
chr5+	chr5	52475450	52475475	+	0.0	1.0
chr5+	chr5	52525460	52525485	+	1.0	0.0
chr5+	chr5	52593980	52594005	+	1.0	0.0
chr5+	chr5	53398800	53398825	+	1.0	0.0
chr5+	chr5	53439900	53439925	+	1.0	0.0
chr5+	chr5	54141920	54141945	+	2.0	0.0
chr5+	chr5	54157310	54157335	+	1.0	0.0
chr5+	chr5	54423490	54423515	+	0.0	4.0
chr5+	chr5	54580000	54580025	+	1.0	0.0
chr5+	chr5	54632680	54632705	+	1.0	0.0
chr5+	chr5	55020800	55020825	+	4.0	0.0
chr5+	chr5	55094420	55094445	+	1.0	0.0
chr5+	chr5	55164750	55164775	+	9.0	0.0
chr5+	chr5	55356260	55356285	+	0.0	3.0
chr5+	chr5	55602580	55602605	+	0.0	1.0
chr5+	chr5	55642280	55642305	+	0.0	4.0
chr5+	chr5	55909480	55909505	+	2.0	0.0
chr5+	chr5	56066730	56066755	+	0.0	6.0
chr5+	chr5	56446460	56446485	+	0.0	1.0
chr5+	chr5	56530780	56530805	+	0.0	2.0
chr5+	chr5	56573470	56573495	+	1.0	0.0
chr5+	chr5	56873710	56873735	+	4.0	0.0
chr5+	chr5	56876290	56876315	+	2.0	0.0
chr5+	chr5	57128170	57128195	+	6.0	0.0
chr5+	chr5	57166060	57166085	+	1.0	0.0
chr5+	chr5	57507380	57507405	+	4.0	0.0
chr5+	chr5	57646480	57646505	+	1.0	0.0
chr5+	chr5	57661250	57661275	+	0.0	1.0
chr5+	chr5	58320790	58320815	+	2.0	0.0
chr5+	chr5	58454470	58454495	+	0.0	2.0
chr5+	chr5	58496360	58496385	+	0.0	1.0
chr5+	chr5	58984150	58984175	+	0.0	1.0
chr5+	chr5	59361440	59361465	+	0.0	1.0
chr5+	chr5	59591560	59591585	+	0.0	1.0
chr5+	chr5	59592350	59592375	+	1.0	0.0
chr5+	chr5	59663050	59663075	+	0.0	1.0
chr5+	chr5	59671960	59671985	+	1.0	0.0
chr5+	chr5	60039410	60039435	+	0.0	1.0
chr5+	chr5	60044000	60044025	+	12.0	1.0
chr5+	chr5	60182320	60182345	+	0.0	1.0
chr5+	chr5	60212730	60212755	+	1.0	0.0
chr5+	chr5	60300110	60300135	+	2.0	0.0
chr5+	chr5	60517330	60517355	+	1.0	0.0
chr5+	chr5	60641960	60641985	+	3.0	0.0
chr5+	chr5	60697770	60697795	+	1.0	0.0
chr5+	chr5	60723400	60723425	+	3.0	0.0
chr5+	chr5	60919640	60919665	+	0.0	1.0
chr5+	chr5	60938170	60938195	+	1.0	0.0
chr5+	chr5	61345180	61345205	+	1.0	0.0
chr5+	chr5	61394330	61394355	+	5.0	1.0
chr5+	chr5	61469870	61469895	+	7.0	0.0
chr5+	chr5	61481450	61481475	+	10.0	1.0
chr5+	chr5	61605730	61605755	+	1.0	0.0
chr5+	chr5	61742530	61742555	+	1.0	0.0
chr5+	chr5	61869110	61869135	+	2.0	0.0
chr5+	chr5	62048660	62048685	+	1.0	0.0
chr5+	chr5	62097340	62097365	+	1.0	0.0
chr5+	chr5	62637160	62637185	+	1.0	0.0
chr5+	chr5	62656120	62656145	+	0.0	1.0
chr5+	chr5	62745900	62745925	+	3.0	0.0
chr5+	chr5	63358230	63358255	+	1.0	0.0
chr5+	chr5	63384290	63384315	+	1.0	0.0
chr5+	chr5	63764930	63764955	+	1.0	0.0
chr5+	chr5	63889940	63889965	+	1.0	0.0
chr5+	chr5	63962620	63962645	+	0.0	4.0
chr5+	chr5	64108710	64108735	+	0.0	7.0
chr5+	chr5	64253050	64253075	+	1.0	0.0
chr5+	chr5	64914860	64914885	+	0.0	2.0
chr5+	chr5	64921800	64921825	+	1.0	0.0
chr5+	chr5	65096240	65096265	+	1.0	0.0
chr5+	chr5	65680490	65680515	+	0.0	1.0
chr5+	chr5	65776630	65776655	+	0.0	1.0
chr5+	chr5	65870590	65870615	+	1.0	0.0
chr5+	chr5	66349210	66349235	+	0.0	3.0
chr5+	chr5	66390830	66390855	+	0.0	1.0
chr5+	chr5	67295080	67295105	+	3.0	0.0
chr5+	chr5	67439450	67439475	+	0.0	1.0
chr5+	chr5	67663430	67663455	+	0.0	3.0
chr5+	chr5	67798960	67798985	+	0.0	6.0
chr5+	chr5	68395840	68395865	+	1.0	0.0
chr5+	chr5	68415110	68415135	+	1.0	0.0
chr5+	chr5	68599400	68599425	+	1.0	0.0
chr5+	chr5	68773810	68773835	+	0.0	2.0
chr5+	chr5	69498540	69498565	+	1.0	0.0
chr5+	chr5	69976530	69976555	+	0.0	1.0
chr5+	chr5	69988020	69988045	+	3.0	0.0
chr5+	chr5	70229890	70229915	+	0.0	1.0
chr5+	chr5	70240070	70240095	+	1.0	0.0
chr5+	chr5	70449690	70449715	+	1.0	0.0
chr5+	chr5	70458170	70458195	+	2.0	0.0
chr5+	chr5	70925050	70925075	+	0.0	1.0
chr5+	chr5	71156430	71156455	+	2.0	0.0
chr5+	chr5	71501470	71501495	+	3.0	0.0
chr5+	chr5	71667720	71667745	+	0.0	4.0
chr5+	chr5	72213280	72213305	+	5.0	1.0
chr5+	chr5	72294350	72294375	+	1.0	0.0
chr5+	chr5	72423710	72423735	+	0.0	2.0
chr5+	chr5	72531420	72531445	+	0.0	4.0
chr5+	chr5	73096840	73096865	+	0.0	1.0
chr5+	chr5	73246350	73246375	+	4.0	1.0
chr5+	chr5	73326350	73326375	+	2.0	0.0
chr5+	chr5	73440460	73440485	+	1.0	0.0
chr5+	chr5	73518010	73518035	+	0.0	1.0
chr5+	chr5	73924860	73924885	+	1.0	0.0
